CustomerID,FirstName,LastName,DateOfBirth,Contact_Email,Contact_Phone,Account_Type,Account_Open_Date,Account Number,Employment_Status
820607,John,Castillo,10/14/1989,john.castillo@example.com,450-399-5302,savings,3/23/2018,3774849412,student
881116,Allison,Lawrence,8/7/2001,allison.lawrence@example.com,371-973-6205,savings,5/9/2015,8617637929,student
254434,Victor,Barnes,2/13/2002,victor.barnes@example.com,282-770-3043,savings,10/15/2013,7518242625,employed
609383,Mary,Carr,6/27/1998,mary.carr@example.com,468.652.9120,savings,10/13/2022,1859494982,student
734282,Cynthia,Roth,10/15/1988,cynthia.roth@example.com,+1-581-893-3095x34453,savings,5/7/2015,2848751547,student
375645,James,Duffy,8/3/1994,james.duffy@example.com,+1-304-690-1467x245,savings,11/29/2018,7895558943,student
857124,Tara,Rose,10/3/1993,tara.rose@example.com,(216)322-8243x532,savings,1/17/2022,6473915473,student
516201,Kyle,Perkins,1/9/2001,kyle.perkins@example.com,331-837-9579x05382,savings,9/30/2015,4507336543,student
957867,Mark,Brock,9/5/1989,mark.brock@example.com,5147203887,savings,2/18/2017,3320895690,employed
898957,Ann,Chavez,3/9/1989,ann.chavez@example.com,575.708.7794,current,6/20/2023,9681127895,employed
678510,Wendy,Johnson,11/10/1997,wendy.johnson@example.com,+1-638-277-2850x6195,savings,6/2/2021,6973772509,employed
121616,Jaime,Thompson,6/22/1999,jaime.thompson@example.com,314-692-6107x2617,savings,2/16/2020,9739539772,student
157840,Kaylee,Wilkins,10/24/1993,kaylee.wilkins@example.com,329.214.3445x23791,savings,10/23/2021,9842759459,employed
315070,Zachary,Castro,12/28/1990,zachary.castro@example.com,(387)597-3868x421,savings,4/30/2021,3829352774,student
631764,Lindsey,Townsend,6/16/1991,lindsey.townsend@example.com,(561)494-8842,savings,8/12/2019,5658564280,employed
874360,Eric,Solis,8/3/1996,eric.solis@example.com,469.726.9518x511,current,2/14/2020,8719540793,student
395541,Sarah,Pierce,2/16/1995,sarah.pierce@example.com,(386)648-6338,savings,12/2/2016,5279609452,employed
205868,Tiffany,Herring,9/25/2000,tiffany.herring@example.com,247.885.7106x49699,savings,1/30/2015,1014421566,employed
688491,Debra,Brown,3/23/1996,debra.brown@example.com,433-471-9895x814,savings,5/12/2019,3754896940,student
326115,Tammie,Adams,10/10/1996,tammie.adams@example.com,514-282-5510x821,savings,11/23/2016,6467802248,employed
985493,Dorothy,Hoffman,9/27/1993,dorothy.hoffman@example.com,-4652,savings,8/3/2022,6746366212,student
680293,Ann,Davenport,10/24/1999,ann.davenport@example.com,402-852-6441x514,savings,8/21/2017,8017054191,student
734181,Tracy,Baker,6/5/1991,tracy.baker@example.com,608-434-1055,current,12/25/2013,9481771146,student
395157,Gary,Palmer,6/18/1997,gary.palmer@example.com,7713336141,savings,5/29/2021,6382822468,employed
883123,Casey,Martin,4/13/1991,casey.martin@example.com,726.298.4481,savings,12/22/2017,8812848542,student
424001,Joseph,Wood,8/9/1998,joseph.wood@example.com,862.258.3501,savings,5/29/2023,2041183634,student
537864,Donna,Bishop,12/10/2000,donna.bishop@example.com,8918221577,savings,7/1/2022,4582147335,student
685996,Marissa,Mcintosh,3/26/1994,marissa.mcintosh@example.com,+1-766-738-0315x723,savings,4/12/2022,1934876346,student
204033,Kelsey,Hart,8/17/1988,kelsey.hart@example.com,510-601-1649x7660,savings,11/15/2016,7339450734,student
621815,Frederick,Graham,1/18/1995,frederick.graham@example.com,483.395.4629x84988,savings,3/15/2019,8614340438,employed
545854,Erica,Scott,2/3/1994,erica.scott@example.com,435-204-4165x22369,savings,11/9/2017,2663756787,student
715414,Carla,Jones,12/26/1988,carla.jones@example.com,427.788.2621,savings,12/11/2014,7036723895,employed
945979,Rhonda,Chandler,7/27/1989,rhonda.chandler@example.com,655-710-2880x942,savings,7/31/2015,7222700939,student
758669,Kelly,Townsend,8/6/1993,kelly.townsend@example.com,517.493.5730,savings,8/6/2018,1405115048,employed
690284,Jerome,Smith,12/30/2001,jerome.smith@example.com,(224)868-4091x571,savings,11/16/2015,9181882021,student
176118,Joshua,Jones,5/21/2001,joshua.jones@example.com,550-544-2504,savings,8/19/2019,5637777479,student
844078,Melissa,Tran,5/19/2001,melissa.tran@example.com,+1-388-376-9009x3542,savings,9/23/2018,3961192968,student
304665,Jessica,Hamilton,1/9/1997,jessica.hamilton@example.com,+1-333-408-3572x669,savings,11/9/2019,2689982753,student
629653,Arthur,Silva,1/11/1993,arthur.silva@example.com,+1-667-927-3547x425,savings,2/12/2020,1018967445,employed
705808,Rachael,Hodge,7/12/2002,rachael.hodge@example.com,001-581-858-9025,savings,1/2/2021,2798355997,employed
789490,Gabrielle,Gomez,4/6/1991,gabrielle.gomez@example.com,(279)215-8748,savings,10/23/2017,8932320587,student
803971,Brianna,Sanchez,10/5/1987,brianna.sanchez@example.com,9724701282,savings,6/27/2021,8513946080,student
227014,James,Willis,12/8/2001,james.willis@example.com,(600)408-3660x0005,current,2/1/2022,4864896148,employed
960224,Megan,Obrien,11/20/2001,megan.obrien@example.com,001-266-387-6838x2757,savings,9/10/2014,4677298959,employed
189718,Sarah,Hicks,5/18/1997,sarah.hicks@example.com,629-548-6010,savings,8/25/2014,8438220858,student
344444,Morgan,Nguyen,8/17/1992,morgan.nguyen@example.com,274-305-1940x0549,savings,7/17/2017,9276842070,student
311061,Richard,Howell,6/1/1991,richard.howell@example.com,223.291.0360,savings,5/22/2023,7552301680,employed
680618,Shannon,Henderson,10/23/1989,shannon.henderson@example.com,545.298.7048,savings,4/21/2020,1056188092,student
550638,Robert,Lambert,4/10/1990,robert.lambert@example.com,001-730-677-3194x9598,savings,3/17/2017,8452374438,student
514862,Scott,Murphy,9/18/1996,scott.murphy@example.com,697.951.9479,savings,1/31/2015,5843041100,student
963353,Kevin,Phillips,4/14/1992,kevin.phillips@example.com,(452)965-0259x6674,savings,6/5/2021,1240739206,student
405352,Diane,Yoder,1/29/1995,diane.yoder@example.com,675-935-2323x787,savings,5/3/2016,9470865236,student
647983,Brian,Wilson,3/7/1993,brian.wilson@example.com,357-358-8136x307,savings,3/5/2017,3064419432,student
149375,Theresa,Cook,4/13/1998,theresa.cook@example.com,935-548-0738,savings,8/17/2021,4446587801,employed
704689,Ann,Carroll,6/16/2000,ann.carroll@example.com,001-598-566-2109x244,savings,10/26/2015,9403087529,employed
352847,Nancy,Phillips,6/4/1995,nancy.phillips@example.com,(428)225-7491x78490,savings,9/11/2018,3129936248,employed
622301,Ashley,Clark,12/26/1998,ashley.clark@example.com,560.202.8855x3914,savings,5/24/2023,8229713081,student
207544,Brandy,Vincent,3/14/1997,brandy.vincent@example.com,3094242155,savings,1/9/2021,5211170052,student
571452,Stephanie,Acevedo,5/21/1988,stephanie.acevedo@example.com,939-287-4112,savings,11/14/2016,1288685909,student
885208,Jason,Hall,4/20/1997,jason.hall@example.com,848-420-0752x0182,savings,5/13/2019,6903776807,student
355006,Michael,Miller,7/18/2001,michael.miller@example.com,(235)568-4873x7049,savings,4/26/2018,9198272010,student
675144,Robert,Schroeder,12/24/2001,robert.schroeder@example.com,(297)227-4203,savings,2/20/2021,1189212253,student
245906,Gregory,Warren,2/17/1989,gregory.warren@example.com,+1-455-752-5823x873,savings,12/18/2018,4101078662,student
529700,Guy,Caldwell,3/5/2002,guy.caldwell@example.com,399-689-8762x68141,savings,8/4/2020,1288828882,student
546376,James,Deleon,7/2/1993,james.deleon@example.com,-8621,savings,2/26/2015,3997300221,student
422219,Michael,Klein,3/22/1999,michael.klein@example.com,+1-784-591-3609x03960,current,4/11/2016,6185851174,student
294573,Rebecca,Stewart,1/1/1996,rebecca.stewart@example.com,-4343,savings,1/31/2016,4838831737,student
572107,Richard,Lopez,8/15/2001,richard.lopez@example.com,908-766-0136x262,current,10/6/2017,1889146386,student
705770,Jennifer,Fernandez,5/13/1989,jennifer.fernandez@example.com,(694)815-8512x725,savings,5/26/2020,8382405017,employed
325285,Daniel,Valdez,8/12/1988,daniel.valdez@example.com,001-311-446-5310x4043,savings,3/10/2019,7350802795,student
801638,Samantha,Williams,10/21/1994,samantha.williams@example.com,-4697,savings,11/16/2019,4368516874,employed
720213,Melissa,Weaver,10/27/1998,melissa.weaver@example.com,001-984-325-5873x016,savings,3/19/2021,4026705052,employed
207445,Dillon,Watts,4/7/2000,dillon.watts@example.com,+1-972-610-6683x4435,savings,5/8/2019,2782946213,student
592809,Brandon,Mcknight,2/12/1993,brandon.mcknight@example.com,(336)413-3050x231,savings,3/31/2014,3918205650,student
944927,Jeremy,Adams,2/3/1996,jeremy.adams@example.com,4385680358,savings,10/28/2017,8514083540,student
513505,Rachel,Mckay,5/20/2002,rachel.mckay@example.com,(706)816-9713,savings,9/21/2023,5604733334,student
447376,Mark,Miller,6/14/1991,mark.miller@example.com,9946149471,savings,8/24/2018,6333004187,student
559039,Deanna,Gibson,11/3/1998,deanna.gibson@example.com,654.307.0298x5429,savings,4/2/2016,4748365628,student
915076,Richard,Smith,4/14/1993,richard.smith@example.com,9417803427,savings,9/1/2016,2409865051,student
671961,Kathleen,Sandoval,7/29/2002,kathleen.sandoval@example.com,362-881-5167,current,12/17/2013,5951688539,employed
536300,Pamela,Allen,12/29/1999,pamela.allen@example.com,+1-269-746-0592x940,savings,1/27/2018,5499129739,employed
111364,Margaret,Smith,10/15/1995,margaret.smith@example.com,956-926-7373x288,savings,7/21/2022,4923500683,student
409258,Kathryn,Bishop,10/1/1997,kathryn.bishop@example.com,(856)403-8339x43953,current,12/2/2014,8985743122,student
638268,Julie,Ruiz,1/1/1998,julie.ruiz@example.com,001-415-277-3367,savings,10/30/2015,9092087378,student
880544,Robert,Wilson,7/5/1990,robert.wilson@example.com,819.792.1669x67336,savings,10/6/2015,7349077054,student
810747,Andrea,Oconnell,5/8/2000,andrea.oconnell@example.com,(868)382-1386,current,9/18/2021,2476640831,student
516161,Jennifer,Howard,10/12/1997,jennifer.howard@example.com,641-980-9016,savings,2/12/2017,6020109220,employed
559506,David,Miller,8/14/2000,david.miller@example.com,828-620-2667,current,7/9/2020,6139563675,student
529199,Kristen,White,6/19/1988,kristen.white@example.com,001-952-807-5113x28377,savings,4/2/2020,2122815291,student
368378,Steven,Burke,4/3/1988,steven.burke@example.com,570.300.1374x323,savings,7/12/2014,4426080876,student
929615,John,Foley,5/23/1996,john.foley@example.com,283-631-5982,current,9/25/2022,9926729337,student
624553,Colton,Morgan,5/29/1988,colton.morgan@example.com,573.758.6214x318,savings,9/4/2016,2077032573,student
299382,Jill,Ramirez,6/1/1996,jill.ramirez@example.com,784.968.1891,savings,5/5/2016,8331133031,student
758440,Eric,Reynolds,12/30/1988,eric.reynolds@example.com,327-512-6683x739,current,8/9/2016,8088176917,student
705457,Donna,Long,5/21/1990,donna.long@example.com,4204174133,savings,12/2/2015,7520855600,student
518152,Christopher,Walker,11/14/1989,christopher.walker@example.com,389-310-6344x7529,savings,7/30/2017,1369196441,student
784564,Anna,Perry,7/18/1999,anna.perry@example.com,411.445.8209,savings,4/4/2018,8637373187,student
526200,Heather,Cannon,6/14/1989,heather.cannon@example.com,(857)228-6842x8338,current,1/25/2019,2106031866,student
309833,Andre,Weber,3/27/1994,andre.weber@example.com,367-241-6009x13313,savings,1/31/2022,5928431976,student
804544,Patrick,Mason,1/26/2000,patrick.mason@example.com,+1-899-231-8002x99438,savings,7/14/2019,8174495639,employed
402390,Cynthia,Henry,8/16/2001,cynthia.henry@example.com,001-249-922-1232x6344,savings,7/13/2022,9514079839,student
255338,Danielle,Taylor,3/31/1998,danielle.taylor@example.com,858.306.0045,savings,9/22/2023,9851802389,student
103904,Monica,Hopkins,11/14/1992,monica.hopkins@example.com,335-950-1225x0529,current,4/8/2019,4081621415,employed
149893,Gwendolyn,Simon,5/4/1996,gwendolyn.simon@example.com,+1-923-747-1891x632,savings,1/19/2016,6260122197,student
917447,Garrett,Bowman,6/10/2002,garrett.bowman@example.com,733-341-9749,savings,11/29/2020,1548414117,student
442533,Kevin,Holmes,4/21/2000,kevin.holmes@example.com,5497488651,savings,9/5/2022,6149790070,student
948406,Kevin,Strickland,3/26/1988,kevin.strickland@example.com,+1-679-753-1789x86312,savings,4/9/2021,7259195842,employed
251009,Barry,Vasquez,7/25/1994,barry.vasquez@example.com,266.910.1193,savings,1/1/2017,5146752773,student
954214,Emily,Thomas,1/10/1989,emily.thomas@example.com,917-457-3356,savings,8/19/2023,5759726762,employed
503925,Amanda,Lowe,11/16/1992,amanda.lowe@example.com,001-554-887-6958,savings,11/16/2013,1440298939,student
643797,Chad,Sandoval,7/8/1989,chad.sandoval@example.com,765.546.1212,savings,10/14/2020,1874943930,student
129457,Alyssa,Perkins,10/20/1997,alyssa.perkins@example.com,(907)822-0788x40042,current,6/2/2016,6992926883,student
411050,Monica,Hendricks,2/8/1994,monica.hendricks@example.com,001-693-784-3193x5136,current,9/18/2015,1474950036,employed
729936,Lori,Church,1/19/2002,lori.church@example.com,+1-550-370-9659x23248,savings,4/8/2016,6129445392,employed
325809,Geoffrey,Herrera,12/22/1999,geoffrey.herrera@example.com,989-274-6231,savings,1/22/2018,8452703216,student
318295,Lawrence,Davis,3/5/1991,lawrence.davis@example.com,(438)371-9366x7717,current,12/11/2022,7442689482,employed
806429,Jessica,Graves,5/29/1990,jessica.graves@example.com,+1-951-206-4644x00516,savings,5/1/2020,4658533420,student
836516,Alan,Olsen,3/8/1998,alan.olsen@example.com,+1-263-432-1304x651,savings,2/23/2015,5439536301,employed
883747,Joel,Martinez,11/26/1995,joel.martinez@example.com,(429)395-0170x00408,savings,1/1/2014,4503219230,student
249082,Ian,Beck,8/10/1999,ian.beck@example.com,001-223-389-8084x12044,savings,2/18/2020,9768555381,student
447368,William,Mullen,2/11/1990,william.mullen@example.com,306.496.8379,savings,3/9/2021,5058754834,employed
366763,Richard,Kim,7/15/1988,richard.kim@example.com,(586)755-1336,savings,9/16/2019,1836640278,student
353068,John,Walker,12/23/1998,john.walker@example.com,863-828-7459,savings,8/6/2016,5725250183,student
920023,Nicole,Smith,3/21/1992,nicole.smith@example.com,878-223-8371x1896,savings,11/11/2019,5174832631,student
731868,Alex,Thomas,11/30/1992,alex.thomas@example.com,+1-782-820-0252x333,current,11/3/2017,4996077277,student
622113,Matthew,Anderson,2/11/2002,matthew.anderson@example.com,884.591.2388x30478,savings,2/13/2017,7284091247,student
785029,Lisa,Smith,1/10/1999,lisa.smith@example.com,532-532-4529x0421,savings,3/19/2022,5869921180,student
581505,Samantha,Stanley,3/7/1993,samantha.stanley@example.com,(981)591-1837,savings,7/20/2018,7326801413,student
489221,Krista,Rose,12/8/1995,krista.rose@example.com,776-643-3396x279,savings,9/13/2017,5407939000,student
545223,Jacob,Goodwin,8/1/1989,jacob.goodwin@example.com,(616)863-7870x0214,savings,5/29/2021,5033163766,student
574772,Kelsey,Williams,2/11/1998,kelsey.williams@example.com,(264)754-1891x159,savings,5/24/2021,2269196885,student
865363,Samuel,Trujillo,1/24/1999,samuel.trujillo@example.com,794.598.2534x9312,savings,2/6/2021,3308827967,student
336522,Stacy,Evans,11/13/1991,stacy.evans@example.com,(565)591-0701,savings,3/29/2017,6141067760,student
921547,Kristen,Monroe,8/5/1998,kristen.monroe@example.com,001-905-273-4859x4642,current,10/28/2021,1983095834,student
823517,Tyler,Rodriguez,2/28/2002,tyler.rodriguez@example.com,389-571-2638x78570,savings,2/27/2020,9496889906,student
316461,Jeanne,Rodriguez,8/12/1992,jeanne.rodriguez@example.com,603.206.0733,savings,12/1/2019,5086309784,employed
681721,Christine,Zimmerman,12/27/1989,christine.zimmerman@example.com,(934)659-1294x2653,savings,5/31/2014,4768047876,employed
197585,Christine,Turner,8/20/1988,christine.turner@example.com,(643)885-4422x068,savings,1/23/2016,1861663903,student
872506,Andre,Bell,7/6/1995,andre.bell@example.com,(642)872-6316,savings,3/16/2018,3140873533,student
693125,Austin,West,3/19/1999,austin.west@example.com,886-802-6270,savings,7/14/2021,7936350140,employed
268271,George,Price,11/4/2001,george.price@example.com,525-346-5776x99012,current,10/22/2015,8798905258,student
765362,Brett,Ward,7/18/1988,brett.ward@example.com,959.460.3084,savings,6/2/2020,4097514926,employed
235945,Thomas,Taylor,3/18/1996,thomas.taylor@example.com,559-329-3699x83966,savings,9/12/2016,5147799274,student
109182,Edward,Morrow,5/1/1997,edward.morrow@example.com,(256)843-7783x4203,savings,6/1/2021,5237008409,student
639508,William,Wallace,8/15/1988,william.wallace@example.com,481-514-9353x514,current,12/25/2018,3890132387,student
607211,Scott,Santana,11/27/1991,scott.santana@example.com,746-548-6648x6153,savings,7/17/2023,4556791019,student
494558,John,Lopez,3/31/2001,john.lopez@example.com,(926)440-3300,savings,12/10/2017,8462812741,employed
868883,Tricia,Martin,1/24/1996,tricia.martin@example.com,+1-478-247-4194x193,savings,1/28/2015,1912122734,student
662754,James,Kim,8/28/1990,james.kim@example.com,001-337-926-2909,savings,3/19/2017,6558308552,employed
690941,Tammy,Taylor,10/23/1989,tammy.taylor@example.com,(957)743-5819x906,savings,6/22/2018,1907199444,employed
288225,Amy,Lowery,1/29/1995,amy.lowery@example.com,(284)993-8011x07619,current,4/27/2015,3317620435,student
414888,Christine,Meadows,12/30/1987,christine.meadows@example.com,341.726.2935x6790,savings,5/24/2022,6097049200,student
376347,Amber,Parker,7/17/1991,amber.parker@example.com,903-583-2057x5735,current,10/19/2013,2489980233,employed
692486,Gabriella,Hill,5/7/1999,gabriella.hill@example.com,001-306-221-0175x0333,savings,7/11/2015,7301953313,student
116713,Gabriel,Hill,3/23/1997,gabriel.hill@example.com,001-893-841-5644x70311,savings,2/26/2022,2110719536,employed
383495,Alicia,Jones,11/22/1994,alicia.jones@example.com,372-588-3933x78842,savings,7/17/2016,5663619294,student
635994,Melissa,Smith,7/6/1990,melissa.smith@example.com,001-220-201-5576,savings,9/21/2023,3146754136,employed
278625,James,Martinez,7/8/2000,james.martinez@example.com,608-360-6425,savings,9/3/2021,6218215354,student
898389,Isaac,Walker,9/12/1994,isaac.walker@example.com,260.618.0910x4557,savings,7/8/2014,8396410610,student
591031,Gregory,Stewart,11/7/1993,gregory.stewart@example.com,+1-811-778-7072x7397,savings,5/2/2017,2613653923,student
181555,Ethan,Ford,4/30/2000,ethan.ford@example.com,741-540-6948x27647,savings,3/11/2023,2011491967,student
367909,Joshua,Griffith,6/21/1992,joshua.griffith@example.com,001-824-523-5402x298,savings,12/18/2021,1651322699,student
459038,Christopher,Turner,12/13/1990,christopher.turner@example.com,628.525.9242,savings,8/7/2021,6832052756,employed
536333,Donald,Melendez,5/20/1997,donald.melendez@example.com,653.645.7378x440,savings,4/11/2016,7162396255,student
758791,Douglas,Petty,6/5/1999,douglas.petty@example.com,259-251-3360x706,savings,4/21/2022,6063969497,employed
758469,Roger,Gutierrez,2/23/1988,roger.gutierrez@example.com,489.605.1317x6642,current,2/23/2017,3672294643,student
415898,David,Palmer,6/22/1996,david.palmer@example.com,+1-888-296-4961x64676,savings,12/4/2020,4846851844,student
122998,Samuel,Salas,12/10/1997,samuel.salas@example.com,414-407-8789,savings,10/10/2020,1205716048,employed
542389,Cassandra,Nicholson,6/17/2001,cassandra.nicholson@example.com,(630)734-5123x406,savings,6/13/2018,3674682376,student
444069,Russell,Jacobs,1/3/1989,russell.jacobs@example.com,456-396-0980x101,savings,9/12/2023,5125896335,employed
592919,Monica,Love,9/21/1999,monica.love@example.com,001-372-637-5028,savings,1/7/2019,2278488812,employed
253463,Alan,Roth,9/13/2000,alan.roth@example.com,-7012,savings,7/21/2016,7061830399,student
721436,Robert,Montes,1/29/1999,robert.montes@example.com,2892359562,savings,4/30/2023,3967802746,employed
707162,Tammy,Hill,12/18/1988,tammy.hill@example.com,001-472-630-3670x2970,savings,8/7/2016,7801023739,student
462005,Erin,Hansen,1/24/2000,erin.hansen@example.com,-7675,savings,9/15/2015,5872402795,employed
108552,Roy,Lopez,5/2/1999,roy.lopez@example.com,+1-543-959-8964x907,savings,10/21/2022,9482740978,student
368585,Thomas,Byrd,9/29/1988,thomas.byrd@example.com,(297)444-2235,savings,11/2/2015,9265041819,student
842865,Lindsay,Miller,1/17/2002,lindsay.miller@example.com,(873)294-6068,savings,7/23/2023,7004046846,student
475774,Noah,Reed,7/26/1995,noah.reed@example.com,390.213.8164x8389,savings,3/12/2016,9202144957,employed
310014,Zachary,Reid,1/23/1997,zachary.reid@example.com,(290)531-4122x00826,savings,8/27/2015,8092443583,employed
197899,Joshua,Brown,8/4/1996,joshua.brown@example.com,+1-707-591-6391x005,savings,8/17/2021,9768375837,student
224505,Margaret,Robinson,1/26/1988,margaret.robinson@example.com,360.618.9303x836,savings,3/13/2017,9570640225,student
886795,Patricia,Bowen,8/17/1994,patricia.bowen@example.com,001-383-536-7742x9366,savings,5/14/2017,5079205297,employed
429248,Christy,Hunt,8/6/1991,christy.hunt@example.com,001-671-597-2285,savings,8/27/2014,6831678889,student
176503,Laura,Young,6/22/1992,laura.young@example.com,6567338162,savings,1/21/2015,6207203848,student
635462,Dustin,Banks,10/2/1990,dustin.banks@example.com,+1-371-904-2321x361,savings,1/8/2015,5578475304,employed
329643,Roberto,Becker,5/8/1990,roberto.becker@example.com,001-439-908-6315x299,savings,3/19/2016,7344157527,employed
798991,Victoria,Cruz,3/27/1992,victoria.cruz@example.com,4679423806,current,5/23/2020,3996705506,student
851633,Eric,Fox,1/27/1992,eric.fox@example.com,(224)477-9833x17865,savings,8/12/2016,7878195936,student
280202,Jason,Collins,8/10/2002,jason.collins@example.com,001-694-862-3023x64851,savings,2/7/2016,3250847350,student
224384,Alexander,Glass,8/3/1999,alexander.glass@example.com,937-592-8589x767,savings,11/20/2016,7529001017,student
848878,Mariah,Horton,8/12/1994,mariah.horton@example.com,-4751,current,6/18/2020,2097718276,student
483710,Johnny,Harvey,3/25/1992,johnny.harvey@example.com,809.488.9624x1179,current,7/31/2018,7491868325,student
890494,Raymond,Hood,1/21/1997,raymond.hood@example.com,(291)328-9356,savings,3/2/2018,8582342050,employed
383528,Kyle,Bailey,10/16/1999,kyle.bailey@example.com,766-239-5281,savings,1/25/2017,9761420858,student
562979,Vincent,Williams,10/11/1993,vincent.williams@example.com,(481)457-6320x2911,savings,6/29/2017,9247161427,student
862543,Victoria,Morse,6/14/1992,victoria.morse@example.com,711-884-7076x99527,savings,3/4/2017,2248218472,student
324233,Brian,West,11/2/1997,brian.west@example.com,001-763-559-7044,savings,2/24/2019,1245988367,employed
441912,Suzanne,Blair,11/15/1990,suzanne.blair@example.com,376-304-3630,savings,2/28/2022,9402379125,employed
862055,Rebecca,Maxwell,8/31/2000,rebecca.maxwell@example.com,690.207.9220,savings,10/8/2020,5903719205,student
259384,David,Cruz,8/13/1988,david.cruz@example.com,768.895.4424x0434,savings,2/17/2015,7390491889,student
389994,Timothy,Smith,7/6/1990,timothy.smith@example.com,788.229.3154,savings,4/3/2015,6559287410,employed
285565,Samantha,Hicks,12/17/1994,samantha.hicks@example.com,-9949,savings,5/31/2015,5823056389,student
929134,Andrew,Johnson,5/18/2002,andrew.johnson@example.com,+1-568-586-1398x971,current,5/17/2020,4766733148,student
154263,Holly,Zhang,1/5/1989,holly.zhang@example.com,001-588-975-9365x70127,savings,4/23/2017,1786087605,student
335735,Christopher,Orr,3/1/1990,christopher.orr@example.com,001-850-345-9574x833,current,3/28/2018,8121717085,employed
124410,Charles,Klein,12/16/1993,charles.klein@example.com,+1-352-559-3659x4522,savings,5/25/2015,9371134678,student
727629,Amy,Whitney,1/1/1990,amy.whitney@example.com,001-277-622-8252x68271,savings,3/10/2014,4984551102,student
984425,David,Hernandez,5/17/2002,david.hernandez@example.com,213.681.9118,savings,12/2/2015,1855409207,student
100074,Theodore,Bowman,7/17/1997,theodore.bowman@example.com,(655)403-7147x9048,savings,6/12/2018,6170372614,student
845834,Marvin,Jimenez,6/9/1992,marvin.jimenez@example.com,-10661,savings,1/29/2020,6224686666,employed
214276,Gabriel,Gonzalez,8/19/1991,gabriel.gonzalez@example.com,707-990-2142x78543,savings,6/9/2018,6557121924,student
548486,Veronica,Johnson,9/29/1990,veronica.johnson@example.com,001-258-918-1129x4008,savings,7/9/2019,6627093516,employed
418151,Kimberly,Grant,5/22/2000,kimberly.grant@example.com,558-593-8118,savings,3/29/2018,1673113066,student
280541,Thomas,Bautista,8/8/1993,thomas.bautista@example.com,398-917-0075x26721,savings,10/29/2020,6558228854,employed
884201,David,Garcia,8/4/1997,david.garcia@example.com,+1-886-321-1744x930,savings,12/18/2015,9785703918,employed
372759,Joseph,Luna,4/2/1993,joseph.luna@example.com,(601)368-2726x13756,savings,5/10/2021,9372540799,employed
299543,Haley,Cook,10/14/2000,haley.cook@example.com,311.940.7833x789,savings,7/28/2016,3447035230,student
113088,Melissa,Hood,9/16/1991,melissa.hood@example.com,641-204-8716x0363,savings,9/22/2015,3341226852,student
137401,Anthony,Warner,2/18/2001,anthony.warner@example.com,(531)362-9968x7216,savings,4/22/2017,4892465532,employed
616331,Brandon,Martinez,11/13/1989,brandon.martinez@example.com,(392)357-2570,savings,6/12/2022,2777766369,employed
931882,David,Lee,2/23/1994,david.lee@example.com,+1-919-261-1173x304,savings,6/23/2016,8123938682,student
309727,Scott,Rodriguez,7/20/1995,scott.rodriguez@example.com,619-799-8525,savings,10/4/2022,1977682813,employed
297517,Lisa,Wise,9/30/1998,lisa.wise@example.com,6818535251,savings,4/5/2015,2236234006,student
195828,Timothy,Abbott,2/23/1993,timothy.abbott@example.com,713-316-8599,current,3/21/2019,8742166075,student
921264,Stephen,Ibarra,2/16/2002,stephen.ibarra@example.com,+1-863-753-6023x58109,savings,1/4/2015,9227564003,employed
349533,Annette,Moore,6/17/1998,annette.moore@example.com,8679015883,savings,9/6/2016,4406715858,student
861500,Kyle,Johnson,4/8/1997,kyle.johnson@example.com,771-347-7672x06999,savings,9/7/2020,8957939456,employed
819924,Robert,Oconnell,8/30/1989,robert.oconnell@example.com,(548)591-6370x155,savings,4/23/2019,4849260232,student
849143,Jerome,Lin,5/7/1989,jerome.lin@example.com,+1-201-534-1986x94421,current,6/21/2015,3280318069,student
241564,Natalie,Gonzalez,4/12/1992,natalie.gonzalez@example.com,882-633-6693,savings,11/23/2021,6688295932,student
412425,Danielle,Chung,3/23/1996,danielle.chung@example.com,663-555-7201x3027,savings,9/27/2022,4292220418,student
736629,Dustin,Bartlett,1/7/1991,dustin.bartlett@example.com,(757)986-2794,savings,10/22/2013,9959947427,student
317272,George,Garcia,10/8/1998,george.garcia@example.com,678-408-8258x10943,savings,5/4/2014,7775868988,student
345837,Ashlee,Jackson,2/13/1990,ashlee.jackson@example.com,(554)673-4860x695,savings,5/20/2021,6882886765,student
590439,Scott,Reynolds,10/2/1988,scott.reynolds@example.com,875-525-6571x403,savings,10/8/2013,2622470755,student
101076,Yolanda,Kemp,9/12/2000,yolanda.kemp@example.com,441.233.8504x12805,savings,7/1/2016,7360378697,student
300523,Wayne,Ward,9/19/1997,wayne.ward@example.com,804-229-2608,savings,6/29/2023,2794623893,student
292609,Nicholas,Newman,9/20/1993,nicholas.newman@example.com,(482)328-7645,savings,10/24/2017,2999477121,student
815278,John,Hoffman,1/24/1990,john.hoffman@example.com,541-954-0538x28647,savings,12/16/2013,7428680434,student
905964,Logan,Gomez,2/10/2002,logan.gomez@example.com,(708)650-2140x92506,savings,7/1/2020,8539720279,employed
681664,Steven,Rodriguez,2/21/1998,steven.rodriguez@example.com,(833)800-0068x822,savings,8/7/2021,8904872711,student
818147,Jeremy,Miller,2/16/1989,jeremy.miller@example.com,-2943,savings,6/6/2014,1126927330,student
407333,Lawrence,Butler,7/31/2000,lawrence.butler@example.com,647.921.9132,savings,1/9/2018,9244460603,student
